Animal Number;Date;Incomplete;Incomplete Milkings;Kickoff LF;Kickoff LR;Kickoff RF;Kickoff RR;Incomplete Milkings;OCC(*1000 cells/ml);Peak Flow LF;Peak Flow LR;Peak Flow RF;Peak Flow RR;Yield LF;Yield LR;Yield RF;Yield RR;Yield/Hour;Yield/Hour LF;Yield/Hour LR;Yield/Hour RF;Yield/Hour RR;Avg. Milking Duration;Avg. Milking Interval;Days In Milk;Milk Duration (mm:ss);Lactation Number;Position;Teats Not Found;Begin Time;End Time;Mean Flow LF;Mean Flow LR;Mean Flow RF;Mean Flow RR
1432;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.56;1.38;1.98;1.50;4.72;3.48;3.56;3.32;1.63;0.51;0.38;0.38;0.36;07:08;09:07:54;85;07:08;1;0;;11/10/2023 7:02 AM;7:10 AM;1.08;1.02;1.44;1.02
1398;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;171;1.02;1.74;1.44;2.10;3.24;3.50;2.85;3.24;1.23;0.31;0.33;0.27;0.31;08:01;10:18:30;250;08:01;1;0;;11/10/2023 7:01 AM;7:09 AM;0.66;1.20;1.08;1.38
1092;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;28;1.92;2.28;2.28;2.52;3.88;4.74;4.33;4.10;1.75;0.40;0.49;0.45;0.42;05:21;09:37:00;265;05:21;3;0;;11/10/2023 7:01 AM;7:07 AM;1.44;1.62;1.56;1.62
1236;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;8;1.20;1.08;1.44;1.14;2.68;3.51;2.60;3.14;1.77;0.40;0.52;0.39;0.47;06:39;06:38:28;196;06:39;2;0;;11/10/2023 6:56 AM;7:02 AM;0.78;0.78;1.08;0.84
1427;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.92;2.52;1.50;1.50;3.26;4.12;3.09;3.68;1.65;0.38;0.48;0.36;0.43;05:15;08:28:53;49;05:15;1;0;;11/10/2023 6:56 AM;7:02 AM;1.44;1.74;1.08;1.14
1267;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;48;1.32;1.14;1.20;1.20;4.15;3.53;4.09;3.13;1.32;0.37;0.31;0.36;0.28;07:12;11:09:00;257;07:12;2;0;;11/10/2023 6:54 AM;7:01 AM;0.96;0.78;0.90;0.90
1486;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;140;1.56;2.28;2.10;2.64;3.22;3.37;1.67;2.90;1.17;0.34;0.35;0.18;0.30;04:56;09:26:35;57;04:56;1;0;;11/10/2023 6:55 AM;7:00 AM;1.20;1.56;1.38;1.86
1429;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.38;1.56;1.92;1.32;3.41;3.36;3.51;3.23;1.64;0.42;0.41;0.43;0.39;05:33;08:07:05;196;05:33;1;0;;11/10/2023 6:50 AM;6:56 AM;1.08;1.14;1.44;0.96
1164;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;17;2.34;2.22;2.76;2.22;5.18;6.53;5.78;5.99;1.71;0.38;0.48;0.42;0.44;06:25;13:37:54;16;06:25;3;0;;11/10/2023 6:49 AM;6:55 AM;1.74;1.56;1.86;1.74
1430;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;34;1.14;1.26;1.56;1.14;5.04;5.56;4.97;3.84;1.44;0.37;0.41;0.37;0.29;08:56;13:19:03;177;08:56;1;0;;11/10/2023 6:45 AM;6:54 AM;0.84;0.90;1.08;0.78
747;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;42;2.10;1.68;2.04;1.74;4.04;4.03;4.08;3.57;1.73;0.44;0.44;0.45;0.39;05:33;08:59:12;201;05:33;5;0;;11/10/2023 6:47 AM;6:53 AM;1.56;1.20;1.44;1.26
1264;11/10/2023;;0;Checked;Unchecked;Unchecked;Unchecked;0;114;2.64;2.46;2.40;2.34;2.73;3.78;3.47;2.58;1.41;0.31;0.42;0.39;0.29;04:20;08:50:23;251;04:20;2;0;;11/10/2023 6:44 AM;6:48 AM;1.80;1.86;1.86;1.74
1151;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;505;2.52;2.34;2.64;2.40;4.26;4.67;3.66;4.45;2.51;0.63;0.69;0.54;0.65;05:18;06:43:10;103;05:18;3;0;;11/10/2023 6:40 AM;6:45 AM;1.86;1.56;1.86;1.74
1315;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;114;1.92;1.50;1.80;1.62;3.54;4.11;4.02;5.08;1.54;0.33;0.38;0.37;0.47;06:25;10:47:00;36;06:25;2;0;;11/10/2023 6:37 AM;6:43 AM;1.14;1.08;1.20;1.20
628;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;94;1.50;1.74;;1.98;2.59;3.34;;4.62;2.00;0.49;0.63;0.00;0.87;09:07;05:08:21;24;09:07;6;0;;11/10/2023 6:34 AM;6:43 AM;1.14;1.32;;1.44
1472;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.32;1.62;1.14;1.08;2.89;2.85;3.32;2.56;1.04;0.26;0.25;0.30;0.23;08:35;11:01:50;53;08:35;1;0;;11/10/2023 6:31 AM;6:40 AM;0.84;0.66;0.78;0.60
1145;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;22;1.26;1.44;1.56;1.20;4.41;5.60;5.45;5.15;2.58;0.55;0.70;0.68;0.64;08:22;07:51:36;58;08:22;3;0;;11/10/2023 6:23 AM;6:31 AM;0.90;0.96;1.08;0.90
1170;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;320;1.80;2.34;1.98;1.98;2.13;2.83;2.58;3.79;0.84;0.16;0.21;0.19;0.28;04:51;13:28:03;7;04:51;3;0;;11/10/2023 6:26 AM;6:31 AM;1.26;1.50;1.50;1.44
1159;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.44;1.20;1.56;1.38;3.76;2.33;3.06;2.35;0.85;0.28;0.17;0.23;0.17;06:13;13:22:27;2;06:13;3;0;;11/10/2023 6:24 AM;6:31 AM;1.02;0.90;1.14;1.08
1433;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.68;1.80;1.38;1.56;3.05;3.65;3.36;2.86;1.34;0.32;0.38;0.35;0.30;05:51;09:31:05;188;05:51;1;0;;11/10/2023 6:18 AM;6:24 AM;1.20;1.26;1.02;1.08
1144;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;51;2.04;1.86;1.62;1.86;3.52;5.95;3.76;5.75;2.23;0.41;0.70;0.44;0.68;07:03;08:24:11;79;07:03;3;0;;11/10/2023 6:15 AM;6:22 AM;1.44;1.26;1.26;1.44
1219;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;217;2.04;1.08;1.98;1.32;4.27;1.97;4.13;3.76;1.54;0.47;0.21;0.45;0.41;05:52;09:04:47;299;05:52;2;0;;11/10/2023 6:16 AM;6:22 AM;1.62;0.72;1.38;1.02
1457;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.80;1.62;1.56;1.32;3.21;3.15;3.20;4.01;2.02;0.48;0.47;0.48;0.60;06:38;06:36:11;31;06:38;1;0;;11/10/2023 6:11 AM;6:18 AM;1.26;1.08;1.20;0.96
1245;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;37;2.82;2.40;2.10;2.22;2.96;4.40;3.07;4.97;1.79;0.34;0.51;0.36;0.58;06:14;08:30:41;260;06:14;2;0;;11/10/2023 6:10 AM;6:16 AM;1.68;1.86;1.44;1.62
897;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;28;2.22;1.68;1.92;2.28;3.22;5.88;3.58;5.88;2.13;0.37;0.67;0.41;0.67;08:05;08:34:58;194;08:05;4;0;;11/10/2023 6:07 AM;6:15 AM;1.56;1.14;1.50;1.56
1116;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;8;1.92;2.04;1.86;1.80;3.32;4.85;3.63;4.31;1.87;0.38;0.56;0.42;0.50;05:27;08:32:19;98;05:27;3;0;;11/10/2023 6:08 AM;6:14 AM;1.38;1.50;1.26;1.38
1397;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;2.04;1.92;1.92;1.62;2.36;3.37;2.53;2.86;1.33;0.28;0.40;0.30;0.34;04:33;08:17:56;242;04:33;1;0;;11/10/2023 6:06 AM;6:10 AM;1.50;1.50;1.44;1.32
1074;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;14;1.80;2.16;2.16;1.80;3.53;5.16;2.90;5.20;2.45;0.52;0.75;0.42;0.76;06:29;06:44:20;215;06:29;3;0;;11/10/2023 6:02 AM;6:09 AM;1.38;1.56;1.44;1.32
1468;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;17;1.08;1.68;1.02;1.08;2.34;3.76;2.35;2.50;1.20;0.26;0.41;0.26;0.27;08:51;08:57:00;70;08:51;1;0;;11/10/2023 5:59 AM;6:08 AM;0.78;0.84;0.66;0.72
1094;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;42;2.58;2.52;1.62;2.34;3.03;4.48;1.84;4.12;1.06;0.24;0.35;0.15;0.33;06:06;12:33:56;417;06:06;2;0;;11/10/2023 6:00 AM;6:06 AM;1.62;1.68;0.96;1.32
1271;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;2.22;1.50;1.68;1.38;5.95;6.25;5.84;6.10;1.81;0.45;0.47;0.44;0.46;08:53;13:13:49;141;08:53;2;0;;11/10/2023 5:57 AM;6:05 AM;1.50;0.96;1.20;1.02
1163;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;31;0.78;1.50;1.26;1.26;0.67;6.51;4.53;5.67;2.42;0.09;0.91;0.63;0.79;08:58;07:02:03;93;08:58;3;0;;11/10/2023 5:53 AM;6:02 AM;0.30;1.08;0.78;0.90
808;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;14;1.56;1.68;1.26;1.68;2.81;4.13;2.01;4.21;2.52;0.54;0.79;0.39;0.81;06:01;05:07:31;22;06:01;5;0;;11/10/2023 5:53 AM;5:59 AM;1.02;1.32;0.78;1.14
971;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.68;2.28;1.74;1.86;1.52;3.10;1.36;2.88;1.93;0.33;0.67;0.30;0.63;04:16;04:31:03;63;04:16;4;0;;11/10/2023 5:51 AM;5:56 AM;1.08;1.62;1.08;1.38
1023;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;5;1.62;1.86;1.32;1.74;6.94;7.19;6.96;7.36;2.65;0.65;0.67;0.65;0.68;10:54;10:34:34;110;10:54;4;0;;11/10/2023 5:41 AM;5:52 AM;1.20;1.38;0.90;1.26
1458;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;;2.04;1.80;1.80;;4.63;4.68;4.50;1.28;0.00;0.43;0.43;0.42;05:38;10:40:03;45;05:38;1;0;;11/10/2023 5:45 AM;5:51 AM;;1.44;1.32;1.44
922;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;2;2.04;2.16;1.74;1.98;5.84;5.89;7.00;7.48;1.79;0.40;0.40;0.48;0.51;07:58;14:33:25;174;07:58;4;0;;11/10/2023 5:42 AM;5:50 AM;1.44;1.56;1.32;1.50
1406;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;277;2.28;1.74;1.80;0.96;2.95;4.00;3.20;0.37;1.11;0.31;0.42;0.34;0.04;05:07;09:21:47;205;05:07;1;0;;11/10/2023 5:44 AM;5:49 AM;1.50;1.32;1.32;0.42
1410;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.20;1.98;1.26;;4.39;6.86;5.58;;1.26;0.33;0.51;0.42;0.00;08:16;13:14:18;245;08:16;1;0;;11/10/2023 5:35 AM;5:43 AM;0.78;1.50;0.90;
1329;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;2;1.68;2.04;1.38;1.74;3.77;3.85;3.36;3.62;1.26;0.32;0.33;0.29;0.31;05:28;11:31:17;348;05:28;1;0;;11/10/2023 5:38 AM;5:43 AM;1.26;1.50;1.08;1.20
722;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;14;1.68;0.78;1.50;1.38;6.34;4.38;5.28;5.79;4.72;1.37;0.95;1.14;1.25;12:06;04:25:09;110;12:06;5;0;;11/10/2023 5:29 AM;5:41 AM;1.08;0.54;1.02;0.96
1089;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;5;2.04;1.86;2.16;1.80;3.34;4.32;3.74;4.52;2.24;0.47;0.61;0.53;0.64;05:51;07:01:15;194;05:51;3;0;;11/10/2023 5:35 AM;5:41 AM;1.56;1.44;1.56;1.38
1391;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;20;2.04;1.38;2.16;1.86;3.48;2.53;2.85;2.95;1.31;0.39;0.28;0.32;0.33;04:57;08:55:13;249;04:57;1;0;;11/10/2023 5:32 AM;5:37 AM;1.50;0.96;1.68;1.44
1061;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;31;1.20;;2.22;1.74;4.32;;4.71;6.19;1.62;0.46;0.00;0.50;0.66;08:02;09:14:11;277;08:02;3;0;;11/10/2023 5:26 AM;5:34 AM;0.84;;1.56;1.32
1197;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.62;1.68;1.56;1.32;4.29;5.43;4.42;4.37;2.15;0.50;0.63;0.51;0.51;06:47;08:30:25;12;06:47;3;0;;11/10/2023 5:26 AM;5:33 AM;1.20;1.20;1.20;0.96
1291;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;40;1.98;1.86;2.28;1.98;2.00;2.50;2.94;3.33;1.48;0.27;0.34;0.40;0.46;04:13;07:13:17;118;04:13;2;0;;11/10/2023 5:27 AM;5:31 AM;1.44;1.26;1.62;1.50
1139;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;14;1.02;1.62;1.08;1.32;4.48;5.14;3.58;5.87;2.42;0.57;0.65;0.46;0.75;10:14;07:42:36;47;10:14;3;0;;11/10/2023 5:18 AM;5:28 AM;0.66;0.96;0.78;0.90
1235;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;2;1.20;1.92;1.62;;6.57;8.00;6.38;;1.89;0.59;0.72;0.58;0.00;10:40;10:53:28;134;10:40;2;0;;11/10/2023 5:09 AM;5:20 AM;0.84;1.44;1.20;
1334;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;14;1.08;1.38;1.56;1.62;4.15;4.68;5.48;3.96;1.81;0.41;0.46;0.54;0.39;08:08;09:57:21;41;08:08;2;0;;11/10/2023 5:11 AM;5:19 AM;0.84;1.02;1.14;1.08
1404;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;2.16;2.40;2.76;2.46;1.48;2.66;1.61;2.07;1.24;0.23;0.42;0.26;0.33;04:02;06:14:06;249;04:02;1;0;;11/10/2023 5:10 AM;5:14 AM;1.50;1.80;1.68;1.80
571;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.08;1.68;1.20;1.56;3.18;8.89;2.56;4.64;2.23;0.37;1.03;0.30;0.54;10:29;08:28:14;21;10:29;6;0;;11/10/2023 4:11 AM;4:22 AM;0.78;1.14;0.90;1.20
962;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;188;1.74;1.50;1.50;1.62;2.69;4.28;2.38;4.16;2.80;0.56;0.89;0.49;0.86;06:11;04:44:23;111;06:11;4;0;;11/10/2023 4:14 AM;4:20 AM;1.20;1.20;1.08;1.02
915;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;188;1.86;1.86;2.04;2.10;3.87;5.69;4.50;6.18;2.05;0.39;0.58;0.46;0.63;06:42;09:46:57;239;06:42;4;0;;11/10/2023 4:13 AM;4:19 AM;1.26;1.50;1.50;1.62
1470;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Checked;0;42;2.04;2.28;1.86;1.56;2.49;2.48;2.29;2.54;1.30;0.33;0.33;0.30;0.34;05:07;07:26:03;32;05:07;1;0;;11/10/2023 4:13 AM;4:18 AM;1.32;1.38;1.44;1.14
1081;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;171;1.92;1.62;1.86;2.28;4.28;4.94;4.53;4.81;1.81;0.42;0.48;0.44;0.47;06:13;10:09:42;251;06:13;3;0;;11/10/2023 4:07 AM;4:14 AM;1.50;1.20;1.44;1.62
1359;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;17;2.04;1.50;1.74;1.38;3.96;3.30;3.76;4.91;1.63;0.41;0.34;0.38;0.50;06:46;09:38:46;281;06:46;1;0;;11/10/2023 4:06 AM;4:13 AM;1.20;1.08;1.20;1.02
1098;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;82;1.86;1.56;2.40;1.56;3.40;5.22;6.50;4.89;2.09;0.35;0.54;0.68;0.51;06:52;09:28:09;245;06:52;3;0;;11/10/2023 4:03 AM;4:10 AM;1.32;1.14;1.74;1.20
1477;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;54;;1.20;1.50;0.96;;3.99;3.77;3.70;1.29;0.00;0.45;0.43;0.42;07:18;08:44:20;65;07:18;1;0;;11/10/2023 3:58 AM;4:05 AM;;0.84;0.96;0.66
904;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;22;0.96;1.38;1.32;1.20;3.41;4.90;3.15;4.15;2.80;0.61;0.88;0.57;0.75;07:29;05:26:30;118;07:29;4;0;;11/10/2023 3:53 AM;4:00 AM;0.72;0.96;0.96;0.90
902;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.08;1.80;;1.86;3.17;7.08;;7.22;2.47;0.45;1.00;0.00;1.02;07:33;06:56:22;58;07:33;4;0;;11/10/2023 3:51 AM;3:59 AM;0.72;1.32;;1.26
975;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;28;1.44;1.62;1.68;1.38;2.83;4.44;3.54;4.23;2.52;0.47;0.74;0.59;0.71;07:14;05:51:00;140;07:14;4;0;;11/10/2023 3:52 AM;3:59 AM;0.90;1.08;1.08;0.90
1160;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;80;1.62;1.50;1.68;1.68;1.51;1.52;1.55;1.58;1.49;0.37;0.37;0.37;0.38;04:15;04:03:12;11;04:15;3;0;;11/10/2023 3:53 AM;3:57 AM;0.96;1.14;1.20;1.26
1268;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;68;1.32;2.28;2.16;2.04;1.54;2.61;2.22;2.50;1.94;0.34;0.57;0.48;0.55;04:25;04:30:12;8;04:25;2;0;;11/10/2023 3:47 AM;3:52 AM;0.90;1.32;1.44;1.26
1293;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;40;1.92;1.80;1.32;1.86;3.38;2.49;3.08;2.80;1.38;0.40;0.29;0.36;0.33;05:37;08:24:20;159;05:37;2;0;;11/10/2023 3:45 AM;3:51 AM;1.38;1.32;0.96;1.32
1263;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;2;1.50;1.68;1.74;1.74;2.47;3.19;3.22;3.50;1.74;0.35;0.45;0.45;0.49;08:50;06:59:09;177;08:50;2;0;;11/10/2023 3:41 AM;3:50 AM;1.08;1.08;1.26;1.32
1300;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.50;2.04;1.20;1.62;3.51;4.05;2.55;4.12;1.83;0.45;0.52;0.33;0.53;06:02;07:41:21;112;06:02;2;0;;11/10/2023 3:43 AM;3:49 AM;1.02;1.38;0.90;1.20
1172;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;57;1.56;1.38;1.62;1.86;2.07;2.87;2.15;2.17;2.02;0.45;0.63;0.47;0.47;05:20;04:29:46;78;05:20;3;0;;11/10/2023 3:41 AM;3:47 AM;1.02;0.96;1.08;1.08
1343;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;17;1.74;1.80;1.68;1.86;3.54;2.66;3.95;4.10;0.79;0.20;0.15;0.22;0.23;05:37;17:59:16;351;05:37;1;0;;11/10/2023 3:38 AM;3:44 AM;1.14;1.32;1.20;1.20
1418;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;2.82;2.46;2.28;1.98;5.04;5.36;5.12;5.39;1.50;0.36;0.39;0.37;0.39;05:19;13:48:59;114;05:19;1;0;;11/10/2023 3:38 AM;3:43 AM;1.98;1.92;1.68;1.62
738;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;214;2.34;0.90;1.80;2.94;2.42;0.49;1.49;5.12;1.44;0.37;0.07;0.23;0.78;04:43;06:31:32;286;04:43;5;0;;11/10/2023 3:36 AM;3:41 AM;1.44;0.48;1.14;2.10
729;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;2;1.56;1.80;1.62;1.62;5.62;6.14;6.34;5.74;2.34;0.55;0.60;0.62;0.56;12:13;09:59:03;163;12:13;5;0;;11/10/2023 3:28 AM;3:40 AM;1.08;1.20;1.20;1.32
1463;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;20;1.32;1.56;0.96;1.26;2.83;3.98;2.94;3.89;1.49;0.31;0.43;0.32;0.42;07:18;09:03:47;65;07:18;1;0;;11/10/2023 3:31 AM;3:38 AM;0.90;1.20;0.72;0.78
1425;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.08;1.02;1.02;1.26;2.03;3.14;2.56;2.86;1.22;0.23;0.36;0.29;0.33;07:55;08:34:30;140;07:55;1;0;;11/10/2023 3:28 AM;3:36 AM;0.72;0.60;0.72;0.90
703;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;60;2.16;1.80;1.92;2.22;4.85;5.39;4.01;3.89;1.49;0.40;0.44;0.33;0.32;05:56;12:03:50;237;05:56;5;0;;11/10/2023 3:30 AM;3:36 AM;1.68;1.38;1.50;1.50
1233;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;17;1.62;1.44;1.68;1.44;2.64;3.16;2.74;2.84;1.84;0.43;0.51;0.44;0.46;05:26;06:06:05;239;05:26;2;0;;11/10/2023 3:24 AM;3:29 AM;1.14;1.08;1.14;0.96
1101;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;60;2.10;2.34;2.46;;4.23;4.18;4.41;;1.95;0.64;0.63;0.67;0.00;05:07;06:30:29;170;05:07;3;0;;11/10/2023 3:19 AM;3:24 AM;1.44;1.68;1.56;
1396;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;;1.92;1.86;1.50;;3.39;2.55;2.83;1.29;0.00;0.50;0.37;0.42;04:26;06:45:14;216;04:26;1;0;;11/10/2023 3:20 AM;3:24 AM;;1.50;1.38;1.14
785;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;74;1.14;1.14;1.26;1.38;1.91;1.88;2.04;2.00;1.82;0.44;0.44;0.47;0.47;04:47;04:13:18;29;04:47;5;0;;11/10/2023 3:18 AM;3:23 AM;0.78;0.84;0.90;0.90
1400;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;54;1.50;1.20;1.92;1.38;3.94;3.91;3.86;4.12;1.51;0.38;0.37;0.37;0.39;07:06;10:19:33;224;07:06;1;0;;11/10/2023 3:16 AM;3:23 AM;1.02;0.84;1.50;1.02
1282;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;34;1.92;;2.22;2.34;3.58;;3.35;4.36;2.42;0.77;0.00;0.72;0.93;04:49;04:35:05;65;04:49;2;0;;11/10/2023 3:14 AM;3:18 AM;1.38;;1.56;1.86
1133;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;2.22;2.40;2.28;2.10;3.16;4.26;4.00;3.93;1.93;0.40;0.54;0.50;0.50;04:45;07:51:51;34;04:45;3;0;;11/10/2023 3:11 AM;3:16 AM;1.74;1.62;1.68;1.56
1279;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;20;1.62;2.04;1.68;1.86;3.04;3.51;3.12;4.44;2.17;0.47;0.54;0.48;0.68;05:20;06:24:49;51;05:20;2;0;;11/10/2023 3:10 AM;3:15 AM;1.26;1.38;1.32;1.44
1204;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;5;1.56;1.50;1.68;1.38;2.99;4.23;4.79;3.25;1.02;0.20;0.28;0.32;0.22;06:33;14:50:12;296;06:33;2;0;;11/10/2023 3:08 AM;3:14 AM;1.02;1.08;1.20;0.90
1244;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;85;3.12;1.44;2.82;2.64;3.58;3.91;3.31;4.20;1.97;0.47;0.51;0.43;0.55;05:35;07:32:10;124;05:35;2;0;;11/10/2023 3:07 AM;3:13 AM;2.16;1.14;1.98;1.98
1312;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.38;1.32;1.20;1.02;4.22;5.37;4.49;5.10;2.28;0.50;0.64;0.53;0.61;09:40;08:14:49;45;09:40;2;0;;11/10/2023 2:58 AM;3:07 AM;0.72;0.84;0.96;0.72
1148;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;45;2.04;2.04;1.86;1.08;2.76;3.61;3.38;1.66;2.27;0.55;0.72;0.67;0.33;05:31;04:56:01;122;05:31;3;0;;11/10/2023 3:02 AM;3:07 AM;1.38;1.50;1.38;0.60
957;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;25;1.44;1.98;1.14;1.38;2.86;5.58;2.17;4.05;1.24;0.24;0.47;0.18;0.34;06:26;11:42:19;334;06:26;3;0;;11/10/2023 3:00 AM;3:07 AM;0.96;1.38;0.84;1.08
1485;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;25;0.84;0.96;0.96;0.96;1.94;2.62;2.05;2.36;1.17;0.25;0.34;0.27;0.31;07:27;07:31:55;15;07:27;1;0;;11/10/2023 2:59 AM;3:07 AM;0.54;0.60;0.66;0.72
1171;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;31;2.04;2.64;1.80;2.46;2.88;2.85;2.80;2.59;1.41;0.37;0.36;0.36;0.33;04:20;07:48:00;311;04:20;2;0;;11/10/2023 2:56 AM;3:00 AM;1.50;2.10;1.38;1.80
1240;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;20;1.62;1.56;1.74;1.56;4.17;4.31;3.94;4.78;2.41;0.58;0.60;0.55;0.67;06:44;07:00:57;224;06:44;2;0;;11/10/2023 2:52 AM;2:59 AM;1.02;1.08;1.02;1.14
1067;11/10/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;2;1.74;1.56;1.80;1.80;2.31;2.68;2.14;2.55;1.42;0.34;0.39;0.31;0.37;04:22;06:45:18;208;04:22;3;0;;11/10/2023 2:53 AM;2:58 AM;1.32;1.20;1.32;1.32
