Animal Number;Date;Begin Time;End Time;Yield;Kickoff LF;Kickoff Milkings;Kickoff LR;Kickoff RF;Kickoff RR
1276;11/16/2023;11/16/2023 8:58 PM;9:07 PM;23.90;Unchecked;0;Unchecked;Unchecked;Unchecked
571;11/16/2023;11/16/2023 9:04 PM;9:12 PM;16.30;Unchecked;0;Unchecked;Unchecked;Unchecked
1270;11/16/2023;11/16/2023 9:07 PM;9:13 PM;12.34;Unchecked;0;Unchecked;Unchecked;Unchecked
925;11/16/2023;11/16/2023 9:09 PM;9:15 PM;17.46;Unchecked;0;Unchecked;Unchecked;Unchecked
1100;11/16/2023;11/16/2023 9:06 PM;9:15 PM;17.27;Unchecked;0;Unchecked;Unchecked;Unchecked
1455;11/16/2023;11/16/2023 9:12 PM;9:16 PM;6.34;Unchecked;0;Unchecked;Unchecked;Unchecked
1380;11/16/2023;11/16/2023 9:16 PM;9:21 PM;8.32;Unchecked;0;Unchecked;Unchecked;Unchecked
1172;11/16/2023;11/16/2023 9:16 PM;9:22 PM;20.39;Unchecked;0;Unchecked;Unchecked;Unchecked
1412;11/16/2023;11/16/2023 9:13 PM;9:23 PM;16.40;Unchecked;0;Unchecked;Unchecked;Unchecked
1478;11/16/2023;11/16/2023 9:21 PM;9:26 PM;9.80;Unchecked;0;Unchecked;Unchecked;Unchecked
1396;11/16/2023;11/16/2023 9:23 PM;9:28 PM;10.46;Unchecked;0;Unchecked;Unchecked;Unchecked
1294;11/16/2023;11/16/2023 9:23 PM;9:29 PM;15.65;Unchecked;0;Unchecked;Unchecked;Unchecked
1470;11/16/2023;11/16/2023 9:27 PM;9:30 PM;5.66;Unchecked;0;Unchecked;Unchecked;Unchecked
1252;11/16/2023;11/16/2023 9:24 PM;9:32 PM;16.84;Unchecked;0;Unchecked;Unchecked;Unchecked
1417;11/16/2023;11/16/2023 9:29 PM;9:35 PM;14.18;Unchecked;0;Unchecked;Unchecked;Unchecked
1091;11/16/2023;11/16/2023 9:32 PM;9:39 PM;17.85;Unchecked;0;Unchecked;Unchecked;Unchecked
929;11/16/2023;11/16/2023 9:31 PM;9:40 PM;22.15;Unchecked;0;Unchecked;Unchecked;Unchecked
1460;11/16/2023;11/16/2023 9:31 PM;9:40 PM;9.88;Unchecked;0;Unchecked;Unchecked;Unchecked
1458;11/16/2023;11/16/2023 9:36 PM;9:40 PM;9.84;Unchecked;0;Unchecked;Unchecked;Unchecked
1370;11/16/2023;11/16/2023 9:41 PM;9:46 PM;13.36;Unchecked;0;Unchecked;Unchecked;Unchecked
1471;11/16/2023;11/16/2023 9:41 PM;9:47 PM;14.00;Unchecked;0;Unchecked;Unchecked;Unchecked
1092;11/16/2023;11/16/2023 9:42 PM;9:48 PM;16.92;Unchecked;0;Unchecked;Unchecked;Unchecked
1223;11/16/2023;11/16/2023 9:47 PM;9:53 PM;11.01;Unchecked;0;Unchecked;Unchecked;Unchecked
722;11/16/2023;11/16/2023 9:41 PM;9:55 PM;26.83;Unchecked;0;Unchecked;Unchecked;Unchecked
703;11/16/2023;11/16/2023 9:49 PM;9:55 PM;20.62;Unchecked;0;Unchecked;Unchecked;Unchecked
1425;11/16/2023;11/16/2023 9:48 PM;9:56 PM;13.56;Unchecked;0;Unchecked;Unchecked;Unchecked
1477;11/16/2023;11/16/2023 9:54 PM;10:01 PM;10.78;Unchecked;0;Unchecked;Unchecked;Unchecked
981;11/16/2023;11/16/2023 9:56 PM;10:03 PM;10.82;Checked;1;Unchecked;Unchecked;Unchecked
1430;11/16/2023;11/16/2023 9:56 PM;10:04 PM;15.17;Unchecked;0;Unchecked;Unchecked;Unchecked
856;11/16/2023;11/16/2023 9:58 PM;10:05 PM;17.10;Unchecked;0;Unchecked;Unchecked;Unchecked
1376;11/16/2023;11/16/2023 10:05 PM;10:10 PM;9.61;Unchecked;0;Unchecked;Unchecked;Unchecked
924;11/16/2023;11/16/2023 10:05 PM;10:12 PM;17.25;Unchecked;0;Unchecked;Unchecked;Unchecked
1144;11/16/2023;11/16/2023 10:05 PM;10:12 PM;20.49;Unchecked;0;Unchecked;Unchecked;Unchecked
1371;11/16/2023;11/16/2023 10:05 PM;10:14 PM;18.02;Unchecked;0;Unchecked;Unchecked;Unchecked
1364;11/16/2023;11/16/2023 10:15 PM;10:20 PM;15.82;Unchecked;0;Unchecked;Unchecked;Unchecked
1480;11/16/2023;11/16/2023 10:11 PM;10:21 PM;16.86;Unchecked;0;Unchecked;Unchecked;Unchecked
904;11/16/2023;11/16/2023 10:13 PM;10:22 PM;18.49;Unchecked;0;Unchecked;Unchecked;Unchecked
1163;11/16/2023;11/16/2023 10:13 PM;10:24 PM;17.52;Unchecked;0;Unchecked;Unchecked;Unchecked
1291;11/16/2023;11/16/2023 10:20 PM;10:27 PM;14.24;Unchecked;0;Unchecked;Unchecked;Unchecked
1264;11/16/2023;11/16/2023 10:24 PM;10:29 PM;10.21;Unchecked;0;Unchecked;Unchecked;Unchecked
1272;11/16/2023;11/16/2023 10:21 PM;10:29 PM;16.51;Unchecked;0;Unchecked;Unchecked;Unchecked
1279;11/16/2023;11/16/2023 10:25 PM;10:30 PM;11.72;Unchecked;0;Unchecked;Unchecked;Unchecked
1365;11/16/2023;11/16/2023 10:27 PM;10:32 PM;14.87;Unchecked;0;Unchecked;Unchecked;Unchecked
1400;11/16/2023;11/16/2023 10:30 PM;10:37 PM;14.03;Unchecked;0;Unchecked;Unchecked;Unchecked
896;11/16/2023;11/16/2023 10:31 PM;10:37 PM;11.24;Unchecked;0;Unchecked;Unchecked;Unchecked
1391;11/16/2023;11/16/2023 10:33 PM;10:38 PM;10.64;Unchecked;0;Unchecked;Unchecked;Unchecked
868;11/16/2023;11/16/2023 10:34 PM;10:40 PM;12.74;Unchecked;0;Unchecked;Unchecked;Unchecked
1422;11/16/2023;11/16/2023 10:38 PM;10:43 PM;8.94;Unchecked;0;Unchecked;Unchecked;Unchecked
842;11/16/2023;11/16/2023 10:38 PM;10:44 PM;15.47;Unchecked;0;Unchecked;Unchecked;Unchecked
1437;11/16/2023;11/16/2023 10:39 PM;10:44 PM;11.21;Unchecked;0;Unchecked;Unchecked;Unchecked
1435;11/16/2023;11/16/2023 10:45 PM;10:50 PM;11.99;Unchecked;0;Unchecked;Unchecked;Unchecked
1258;11/16/2023;11/16/2023 10:45 PM;10:51 PM;18.85;Unchecked;0;Unchecked;Unchecked;Unchecked
1164;11/16/2023;11/16/2023 10:45 PM;10:51 PM;21.66;Unchecked;0;Unchecked;Unchecked;Unchecked
1454;11/16/2023;11/16/2023 10:44 PM;10:53 PM;12.13;Unchecked;0;Unchecked;Unchecked;Unchecked
1456;11/16/2023;11/16/2023 10:51 PM;10:56 PM;6.29;Unchecked;0;Unchecked;Unchecked;Unchecked
1263;11/16/2023;11/16/2023 10:52 PM;10:58 PM;15.06;Unchecked;0;Unchecked;Unchecked;Unchecked
905;11/16/2023;11/16/2023 10:53 PM;10:59 PM;8.35;Unchecked;0;Unchecked;Unchecked;Unchecked
1476;11/16/2023;11/16/2023 10:56 PM;11:04 PM;10.12;Unchecked;0;Unchecked;Unchecked;Unchecked
1288;11/16/2023;11/16/2023 10:54 PM;11:07 PM;25.74;Unchecked;0;Unchecked;Unchecked;Unchecked
807;11/16/2023;11/16/2023 11:00 PM;11:08 PM;14.41;Unchecked;0;Unchecked;Unchecked;Unchecked
1293;11/16/2023;11/16/2023 11:05 PM;11:10 PM;10.56;Unchecked;0;Unchecked;Unchecked;Unchecked
1429;11/16/2023;11/16/2023 11:08 PM;11:14 PM;13.51;Unchecked;0;Unchecked;Unchecked;Unchecked
1286;11/16/2023;11/16/2023 11:08 PM;11:17 PM;18.45;Unchecked;0;Unchecked;Unchecked;Unchecked
1127;11/16/2023;11/16/2023 11:08 PM;11:17 PM;22.10;Unchecked;0;Unchecked;Unchecked;Unchecked
1468;11/16/2023;11/16/2023 11:11 PM;11:18 PM;11.56;Unchecked;0;Unchecked;Unchecked;Unchecked
764;11/16/2023;11/16/2023 11:14 PM;11:21 PM;15.45;Unchecked;0;Unchecked;Unchecked;Unchecked
1231;11/16/2023;11/16/2023 11:18 PM;11:24 PM;14.27;Unchecked;0;Unchecked;Unchecked;Unchecked
975;11/16/2023;11/16/2023 11:18 PM;11:25 PM;11.93;Unchecked;0;Unchecked;Unchecked;Unchecked
1436;11/16/2023;11/16/2023 11:22 PM;11:26 PM;7.84;Unchecked;0;Unchecked;Unchecked;Unchecked
1173;11/16/2023;11/16/2023 11:20 PM;11:27 PM;14.57;Unchecked;0;Unchecked;Unchecked;Unchecked
1354;11/16/2023;11/16/2023 11:27 PM;11:34 PM;19.60;Unchecked;0;Unchecked;Unchecked;Unchecked
1040;11/16/2023;11/16/2023 11:25 PM;11:34 PM;23.85;Unchecked;0;Unchecked;Unchecked;Unchecked
1360;11/16/2023;11/16/2023 11:28 PM;11:35 PM;15.27;Unchecked;0;Unchecked;Unchecked;Unchecked
1177;11/16/2023;11/16/2023 11:26 PM;11:36 PM;20.47;Unchecked;0;Unchecked;Unchecked;Unchecked
1067;11/16/2023;11/16/2023 11:34 PM;11:40 PM;11.46;Unchecked;0;Unchecked;Unchecked;Unchecked
1424;11/16/2023;11/16/2023 11:35 PM;11:41 PM;10.43;Unchecked;0;Unchecked;Unchecked;Unchecked
1074;11/16/2023;11/16/2023 11:35 PM;11:41 PM;18.90;Unchecked;0;Unchecked;Unchecked;Unchecked
778;11/16/2023;11/16/2023 11:38 PM;11:45 PM;13.93;Unchecked;0;Unchecked;Unchecked;Unchecked
1418;11/16/2023;11/16/2023 11:43 PM;11:47 PM;13.18;Unchecked;0;Unchecked;Unchecked;Unchecked
1243;11/16/2023;11/16/2023 11:44 PM;11:48 PM;14.03;Unchecked;0;Unchecked;Unchecked;Unchecked
1198;11/16/2023;11/16/2023 11:45 PM;11:50 PM;10.05;Unchecked;0;Unchecked;Unchecked;Unchecked
1474;11/16/2023;11/16/2023 11:48 PM;11:55 PM;15.12;Unchecked;0;Unchecked;Unchecked;Unchecked
1240;11/16/2023;11/16/2023 11:49 PM;11:56 PM;10.43;Unchecked;0;Unchecked;Unchecked;Unchecked
1262;11/16/2023;11/16/2023 11:43 PM;11:56 PM;16.56;Unchecked;0;Unchecked;Unchecked;Unchecked
738;11/16/2023;11/16/2023 11:51 PM;11:57 PM;12.13;Unchecked;0;Unchecked;Unchecked;Unchecked
948;11/16/2023;11/16/2023 11:56 PM;12:02 AM;14.85;Unchecked;0;Unchecked;Unchecked;Unchecked
1483;11/16/2023;11/16/2023 11:56 PM;12:02 AM;16.65;Unchecked;0;Unchecked;Unchecked;Unchecked
454;11/16/2023;11/16/2023 11:58 PM;12:04 AM;4.29;Unchecked;0;Unchecked;Unchecked;Unchecked
1361;11/16/2023;11/16/2023 11:57 PM;12:05 AM;21.83;Unchecked;0;Unchecked;Unchecked;Unchecked
971;11/17/2023;11/17/2023 12:03 AM;12:08 AM;11.28;Unchecked;0;Unchecked;Unchecked;Unchecked
1003;11/17/2023;11/17/2023 12:04 AM;12:10 AM;14.89;Unchecked;0;Unchecked;Unchecked;Unchecked
1419;11/17/2023;11/17/2023 12:05 AM;12:11 AM;14.41;Unchecked;1;Unchecked;Unchecked;Checked
1058;11/17/2023;11/17/2023 12:07 AM;12:13 AM;15.92;Unchecked;0;Unchecked;Unchecked;Unchecked
1401;11/17/2023;11/17/2023 12:12 AM;12:16 AM;10.18;Unchecked;0;Unchecked;Unchecked;Unchecked
1140;11/17/2023;11/17/2023 12:11 AM;12:16 AM;12.70;Unchecked;0;Unchecked;Unchecked;Unchecked
1197;11/17/2023;11/17/2023 12:08 AM;12:17 AM;21.21;Unchecked;0;Unchecked;Unchecked;Unchecked
1102;11/17/2023;11/17/2023 12:14 AM;12:19 AM;13.81;Unchecked;0;Unchecked;Unchecked;Unchecked
1329;11/17/2023;11/17/2023 12:17 AM;12:22 AM;13.38;Unchecked;0;Unchecked;Unchecked;Unchecked
1133;11/17/2023;11/17/2023 12:19 AM;12:23 AM;11.25;Unchecked;0;Unchecked;Unchecked;Unchecked
808;11/17/2023;11/17/2023 12:17 AM;12:24 AM;15.00;Unchecked;0;Unchecked;Unchecked;Unchecked
1453;11/17/2023;11/17/2023 12:24 AM;12:29 AM;14.15;Unchecked;0;Unchecked;Unchecked;Unchecked
1472;11/17/2023;11/17/2023 12:23 AM;12:29 AM;10.73;Unchecked;0;Unchecked;Unchecked;Unchecked
978;11/17/2023;11/17/2023 12:22 AM;12:30 AM;14.92;Unchecked;0;Unchecked;Unchecked;Unchecked
1274;11/17/2023;11/17/2023 12:24 AM;12:32 AM;17.45;Unchecked;0;Unchecked;Unchecked;Unchecked
1385;11/17/2023;11/17/2023 12:29 AM;12:35 AM;12.59;Unchecked;0;Unchecked;Unchecked;Unchecked
1441;11/17/2023;11/17/2023 12:30 AM;12:37 AM;10.54;Unchecked;0;Unchecked;Unchecked;Unchecked
1244;11/17/2023;11/17/2023 12:33 AM;12:37 AM;14.40;Unchecked;0;Unchecked;Unchecked;Unchecked
1178;11/17/2023;11/17/2023 12:33 AM;12:41 AM;15.41;Unchecked;0;Unchecked;Unchecked;Unchecked
902;11/17/2023;11/17/2023 12:36 AM;12:43 AM;16.98;Unchecked;0;Unchecked;Unchecked;Unchecked
1473;11/17/2023;11/17/2023 12:40 AM;12:45 AM;12.45;Unchecked;0;Unchecked;Unchecked;Unchecked
1081;11/17/2023;11/17/2023 12:42 AM;12:48 AM;16.84;Unchecked;0;Unchecked;Unchecked;Unchecked
1328;11/17/2023;11/17/2023 12:44 AM;12:49 AM;14.82;Unchecked;0;Unchecked;Unchecked;Unchecked
1266;11/17/2023;11/17/2023 12:42 AM;12:49 AM;13.24;Unchecked;0;Unchecked;Unchecked;Unchecked
1406;11/17/2023;11/17/2023 12:46 AM;12:51 AM;10.02;Unchecked;0;Unchecked;Unchecked;Unchecked
1495;11/17/2023;11/17/2023 12:52 AM;12:57 AM;9.29;Unchecked;1;Unchecked;Checked;Checked
729;11/17/2023;11/17/2023 12:52 AM;1:00 AM;17.52;Unchecked;0;Unchecked;Unchecked;Unchecked
1139;11/17/2023;11/17/2023 12:49 AM;1:00 AM;19.66;Unchecked;0;Unchecked;Unchecked;Unchecked
1315;11/17/2023;11/17/2023 12:59 AM;1:04 AM;12.50;Unchecked;0;Unchecked;Unchecked;Unchecked
1061;11/17/2023;11/17/2023 1:01 AM;1:09 AM;20.27;Unchecked;0;Unchecked;Unchecked;Unchecked
1312;11/17/2023;11/17/2023 1:01 AM;1:09 AM;17.03;Unchecked;0;Unchecked;Unchecked;Unchecked
1440;11/17/2023;11/17/2023 1:05 AM;1:10 AM;7.31;Unchecked;0;Unchecked;Unchecked;Unchecked
1057;11/17/2023;11/17/2023 1:01 AM;1:14 AM;25.05;Unchecked;0;Unchecked;Unchecked;Unchecked
1300;11/17/2023;11/17/2023 1:10 AM;1:15 AM;12.62;Unchecked;0;Unchecked;Unchecked;Unchecked
1039;11/17/2023;11/17/2023 1:10 AM;1:19 AM;19.98;Unchecked;0;Unchecked;Unchecked;Unchecked
1142;11/17/2023;11/17/2023 1:14 AM;1:22 AM;18.94;Unchecked;0;Unchecked;Unchecked;Unchecked
1233;11/17/2023;11/17/2023 1:22 AM;1:28 AM;14.58;Unchecked;0;Unchecked;Unchecked;Unchecked
962;11/17/2023;11/17/2023 1:19 AM;1:28 AM;21.26;Checked;1;Unchecked;Unchecked;Unchecked
1451;11/17/2023;11/17/2023 1:25 AM;1:29 AM;8.71;Unchecked;0;Unchecked;Unchecked;Unchecked
1463;11/17/2023;11/17/2023 1:24 AM;1:32 AM;15.79;Unchecked;0;Unchecked;Unchecked;Unchecked
1283;11/17/2023;11/17/2023 1:29 AM;1:34 AM;11.06;Unchecked;0;Unchecked;Unchecked;Unchecked
897;11/17/2023;11/17/2023 1:29 AM;1:36 AM;15.67;Unchecked;0;Unchecked;Unchecked;Unchecked
1409;11/17/2023;11/17/2023 1:33 AM;1:38 AM;11.11;Unchecked;0;Unchecked;Unchecked;Unchecked
1334;11/17/2023;11/17/2023 1:30 AM;1:38 AM;15.77;Unchecked;0;Unchecked;Unchecked;Unchecked
1153;11/17/2023;11/17/2023 1:34 AM;1:41 AM;8.74;Unchecked;0;Unchecked;Unchecked;Unchecked
1212;11/17/2023;11/17/2023 1:36 AM;1:42 AM;13.95;Unchecked;1;Unchecked;Checked;Unchecked
1160;11/17/2023;11/17/2023 1:39 AM;1:44 AM;12.10;Unchecked;0;Unchecked;Unchecked;Unchecked
1461;11/17/2023;11/17/2023 1:39 AM;1:44 AM;12.36;Unchecked;0;Unchecked;Unchecked;Unchecked
912;11/17/2023;11/17/2023 1:41 AM;1:47 AM;18.44;Unchecked;0;Unchecked;Unchecked;Unchecked
1433;11/17/2023;11/17/2023 1:44 AM;1:49 AM;9.30;Unchecked;0;Unchecked;Unchecked;Unchecked
1116;11/17/2023;11/17/2023 1:45 AM;1:53 AM;23.44;Unchecked;0;Unchecked;Unchecked;Unchecked
915;11/17/2023;11/17/2023 1:48 AM;1:56 AM;18.14;Unchecked;0;Unchecked;Unchecked;Unchecked
1101;11/17/2023;11/17/2023 1:51 AM;1:56 AM;8.48;Unchecked;0;Unchecked;Unchecked;Unchecked
785;11/17/2023;11/17/2023 1:57 AM;2:03 AM;12.96;Unchecked;0;Unchecked;Unchecked;Unchecked
935;11/17/2023;11/17/2023 2:04 AM;2:10 AM;11.45;Unchecked;0;Unchecked;Unchecked;Unchecked
1259;11/17/2023;11/17/2023 2:03 AM;2:09 AM;11.76;Unchecked;0;Unchecked;Unchecked;Unchecked
1284;11/17/2023;11/17/2023 2:05 AM;2:11 AM;12.50;Unchecked;0;Unchecked;Unchecked;Unchecked
1485;11/17/2023;11/17/2023 2:05 AM;2:12 AM;10.90;Unchecked;0;Unchecked;Unchecked;Unchecked
1319;11/17/2023;11/17/2023 2:11 AM;2:17 AM;12.21;Unchecked;0;Unchecked;Unchecked;Unchecked
736;11/17/2023;11/17/2023 2:13 AM;2:19 AM;8.88;Unchecked;0;Unchecked;Unchecked;Unchecked
686;11/17/2023;11/17/2023 2:15 AM;2:24 AM;22.70;Unchecked;0;Unchecked;Unchecked;Unchecked
1295;11/17/2023;11/17/2023 2:19 AM;2:24 AM;10.41;Unchecked;0;Unchecked;Unchecked;Unchecked
1456;11/17/2023;11/17/2023 2:24 AM;2:28 AM;5.38;Unchecked;0;Unchecked;Unchecked;Unchecked
1148;11/17/2023;11/17/2023 2:21 AM;2:27 AM;14.41;Unchecked;0;Unchecked;Unchecked;Unchecked
1168;11/17/2023;11/17/2023 2:19 AM;2:29 AM;17.34;Unchecked;0;Unchecked;Unchecked;Unchecked
1462;11/17/2023;11/17/2023 2:29 AM;2:33 AM;8.99;Unchecked;1;Checked;Unchecked;Unchecked
1404;11/17/2023;11/17/2023 2:30 AM;2:34 AM;7.94;Unchecked;0;Unchecked;Unchecked;Unchecked
904;11/17/2023;11/17/2023 2:31 AM;2:37 AM;10.70;Unchecked;0;Unchecked;Unchecked;Unchecked
1325;11/17/2023;11/17/2023 2:36 AM;2:41 AM;11.89;Unchecked;0;Unchecked;Unchecked;Unchecked
861;11/17/2023;11/17/2023 2:35 AM;2:41 AM;10.78;Unchecked;0;Unchecked;Unchecked;Unchecked
970;11/17/2023;11/17/2023 2:39 AM;2:44 AM;12.72;Unchecked;0;Unchecked;Unchecked;Unchecked
1098;11/17/2023;11/17/2023 2:39 AM;2:45 AM;17.57;Unchecked;0;Unchecked;Unchecked;Unchecked
1281;11/17/2023;11/17/2023 2:42 AM;2:47 AM;15.73;Unchecked;0;Unchecked;Unchecked;Unchecked
1396;11/17/2023;11/17/2023 2:49 AM;2:54 AM;8.82;Unchecked;0;Unchecked;Unchecked;Unchecked
1376;11/17/2023;11/17/2023 2:51 AM;2:55 AM;7.56;Unchecked;0;Unchecked;Unchecked;Unchecked
1126;11/17/2023;11/17/2023 2:47 AM;2:57 AM;20.28;Unchecked;0;Unchecked;Unchecked;Unchecked
1271;11/17/2023;11/17/2023 2:55 AM;3:01 AM;15.83;Unchecked;0;Unchecked;Unchecked;Unchecked
921;11/17/2023;11/17/2023 2:58 AM;3:03 AM;10.39;Unchecked;0;Unchecked;Unchecked;Unchecked
1410;11/17/2023;11/17/2023 2:56 AM;3:06 AM;15.12;Unchecked;0;Unchecked;Unchecked;Unchecked
1449;11/17/2023;11/17/2023 3:02 AM;3:07 AM;16.76;Unchecked;0;Unchecked;Unchecked;Unchecked
1144;11/17/2023;11/17/2023 3:04 AM;3:10 AM;11.51;Unchecked;0;Unchecked;Unchecked;Unchecked
1359;11/17/2023;11/17/2023 3:08 AM;3:15 AM;14.82;Unchecked;0;Unchecked;Unchecked;Unchecked
1241;11/17/2023;11/17/2023 3:10 AM;3:16 AM;19.98;Unchecked;0;Unchecked;Unchecked;Unchecked
1389;11/17/2023;11/17/2023 3:08 AM;3:18 AM;20.87;Unchecked;0;Unchecked;Unchecked;Unchecked
1282;11/17/2023;11/17/2023 3:17 AM;3:23 AM;18.11;Unchecked;0;Unchecked;Unchecked;Unchecked
1460;11/17/2023;11/17/2023 3:16 AM;3:23 AM;8.18;Unchecked;0;Unchecked;Unchecked;Unchecked
1335;11/17/2023;11/17/2023 3:19 AM;3:24 AM;16.74;Unchecked;0;Unchecked;Unchecked;Unchecked
1171;11/17/2023;11/17/2023 3:23 AM;3:28 AM;14.44;Unchecked;0;Unchecked;Unchecked;Unchecked
1405;11/17/2023;11/17/2023 3:24 AM;3:29 AM;11.63;Unchecked;0;Unchecked;Unchecked;Unchecked
1487;11/17/2023;11/17/2023 3:25 AM;3:31 AM;12.50;Unchecked;0;Unchecked;Unchecked;Unchecked
1245;11/17/2023;11/17/2023 3:29 AM;3:36 AM;18.88;Unchecked;0;Unchecked;Unchecked;Unchecked
1457;11/17/2023;11/17/2023 3:32 AM;3:38 AM;13.02;Unchecked;0;Unchecked;Unchecked;Unchecked
1305;11/17/2023;11/17/2023 3:36 AM;3:47 AM;20.42;Unchecked;0;Unchecked;Unchecked;Unchecked
1465;11/17/2023;11/17/2023 3:39 AM;3:47 AM;11.90;Unchecked;0;Unchecked;Unchecked;Unchecked
1486;11/17/2023;11/17/2023 3:44 AM;3:49 AM;11.66;Unchecked;0;Unchecked;Unchecked;Unchecked
1268;11/17/2023;11/17/2023 3:47 AM;3:53 AM;18.61;Unchecked;0;Unchecked;Unchecked;Unchecked
1434;11/17/2023;11/17/2023 3:47 AM;3:55 AM;18.27;Unchecked;0;Unchecked;Unchecked;Unchecked
1442;11/17/2023;11/17/2023 3:50 AM;3:56 AM;10.29;Unchecked;0;Unchecked;Unchecked;Unchecked
1084;11/17/2023;11/17/2023 3:55 AM;4:00 AM;15.64;Unchecked;0;Unchecked;Unchecked;Unchecked
1397;11/17/2023;11/17/2023 4:00 AM;4:05 AM;12.94;Unchecked;0;Unchecked;Unchecked;Unchecked
1261;11/17/2023;11/17/2023 3:58 AM;4:05 AM;19.16;Unchecked;0;Unchecked;Unchecked;Unchecked
1207;11/17/2023;11/17/2023 4:03 AM;4:13 AM;16.87;Unchecked;0;Unchecked;Unchecked;Unchecked
1291;11/17/2023;11/17/2023 5:05 AM;5:10 AM;11.86;Unchecked;0;Unchecked;Unchecked;Unchecked
1223;11/17/2023;11/17/2023 5:07 AM;5:12 AM;14.13;Unchecked;0;Unchecked;Unchecked;Unchecked
924;11/17/2023;11/17/2023 5:12 AM;5:21 AM;18.75;Unchecked;0;Unchecked;Unchecked;Unchecked
1470;11/17/2023;11/17/2023 5:23 AM;5:27 AM;10.87;Unchecked;0;Unchecked;Unchecked;Unchecked
1398;11/17/2023;11/17/2023 5:22 AM;5:28 AM;12.11;Unchecked;0;Unchecked;Unchecked;Unchecked
1236;11/17/2023;11/17/2023 5:22 AM;5:31 AM;16.50;Unchecked;0;Unchecked;Unchecked;Unchecked
1455;11/17/2023;11/17/2023 5:28 AM;5:33 AM;11.50;Unchecked;0;Unchecked;Unchecked;Unchecked
1399;11/17/2023;11/17/2023 5:29 AM;5:37 AM;14.87;Unchecked;0;Unchecked;Unchecked;Unchecked
1023;11/17/2023;11/17/2023 5:32 AM;5:42 AM;27.21;Unchecked;0;Unchecked;Unchecked;Unchecked
1380;11/17/2023;11/17/2023 5:38 AM;5:43 AM;11.38;Unchecked;0;Unchecked;Unchecked;Unchecked
1475;11/17/2023;11/17/2023 5:37 AM;5:44 AM;21.07;Unchecked;0;Unchecked;Unchecked;Unchecked
1089;11/17/2023;11/17/2023 5:43 AM;5:49 AM;26.15;Unchecked;0;Unchecked;Unchecked;Unchecked
764;11/17/2023;11/17/2023 5:44 AM;5:50 AM;12.36;Unchecked;0;Unchecked;Unchecked;Unchecked
1501;11/17/2023;11/17/2023 5:47 AM;5:54 AM;16.24;Checked;1;Checked;Unchecked;Unchecked
1192;11/17/2023;11/17/2023 5:50 AM;5:57 AM;15.43;Unchecked;0;Unchecked;Unchecked;Unchecked
1412;11/17/2023;11/17/2023 5:53 AM;6:01 AM;12.79;Unchecked;0;Unchecked;Unchecked;Unchecked
1432;11/17/2023;11/17/2023 5:55 AM;6:01 AM;15.46;Unchecked;0;Unchecked;Unchecked;Unchecked
981;11/17/2023;11/17/2023 5:58 AM;6:04 AM;18.32;Unchecked;0;Unchecked;Unchecked;Unchecked
1277;11/17/2023;11/17/2023 5:58 AM;6:06 AM;15.77;Unchecked;0;Unchecked;Unchecked;Unchecked
1458;11/17/2023;11/17/2023 6:02 AM;6:07 AM;12.05;Unchecked;0;Unchecked;Unchecked;Unchecked
1471;11/17/2023;11/17/2023 6:02 AM;6:07 AM;13.79;Unchecked;0;Unchecked;Unchecked;Unchecked
837;11/17/2023;11/17/2023 6:04 AM;6:11 AM;19.29;Unchecked;0;Unchecked;Unchecked;Unchecked
1314;11/17/2023;11/17/2023 6:08 AM;6:12 AM;7.39;Unchecked;0;Unchecked;Unchecked;Unchecked
929;11/17/2023;11/17/2023 6:06 AM;6:15 AM;20.36;Unchecked;0;Unchecked;Unchecked;Unchecked
1173;11/17/2023;11/17/2023 6:09 AM;6:16 AM;13.12;Unchecked;0;Unchecked;Unchecked;Unchecked
922;11/17/2023;11/17/2023 6:11 AM;6:18 AM;20.37;Unchecked;0;Unchecked;Unchecked;Unchecked
855;11/17/2023;11/17/2023 6:12 AM;6:18 AM;5.74;Unchecked;0;Unchecked;Unchecked;Unchecked
1170;11/17/2023;11/17/2023 6:15 AM;6:22 AM;17.29;Unchecked;0;Unchecked;Unchecked;Unchecked
1423;11/17/2023;11/17/2023 6:17 AM;6:23 AM;14.81;Unchecked;0;Unchecked;Unchecked;Unchecked
1478;11/17/2023;11/17/2023 6:18 AM;6:24 AM;13.93;Unchecked;0;Unchecked;Unchecked;Unchecked
1240;11/17/2023;11/17/2023 6:18 AM;6:25 AM;16.14;Unchecked;0;Unchecked;Unchecked;Unchecked
1360;11/17/2023;11/17/2023 6:24 AM;6:30 AM;11.00;Unchecked;0;Unchecked;Unchecked;Unchecked
1159;11/17/2023;11/17/2023 6:22 AM;6:30 AM;18.12;Unchecked;0;Unchecked;Unchecked;Unchecked
1184;11/17/2023;11/17/2023 6:25 AM;6:31 AM;18.49;Unchecked;0;Unchecked;Unchecked;Unchecked
1231;11/17/2023;11/17/2023 6:26 AM;6:31 AM;17.96;Unchecked;0;Unchecked;Unchecked;Unchecked
1352;11/17/2023;11/17/2023 6:31 AM;6:37 AM;17.79;Unchecked;0;Unchecked;Unchecked;Unchecked
1427;11/17/2023;11/17/2023 6:32 AM;6:39 AM;18.79;Unchecked;0;Unchecked;Unchecked;Unchecked
1127;11/17/2023;11/17/2023 6:31 AM;6:39 AM;20.14;Unchecked;0;Unchecked;Unchecked;Unchecked
